fecha,afluencia
2016-12-13,5101907
2016-12-14,5473357
2016-12-15,5356467
2016-12-16,5404282
2016-12-17,4584285
2016-12-18,3161311
2016-12-19,4786598
2016-12-20,4934009
2016-12-21,5101547
2016-12-22,4868689
2016-12-23,4951344
2016-12-24,3202487
2016-12-25,1787361
2016-12-26,3813229
2016-12-27,4135968
2016-12-28,4316188
2016-12-29,4220160
2016-12-30,4270370
2016-12-31,2853087
2017-01-01,1778652
2017-01-02,3884934
2017-01-03,4520679
2017-01-04,4610898
2017-01-05,4282711
2017-01-06,4287683
2017-01-07,3687821
2017-01-08,2447948
2017-01-09,4657185
2017-01-10,4923760
2017-01-11,4890733
2017-01-12,4981050
2017-01-13,5084189
2017-01-14,4169682
2017-01-15,2776097
2017-01-16,4825824
2017-01-17,4997894
2017-01-18,5083428
2017-01-19,5100386
2017-01-20,5173587
2017-01-21,4221637
2017-01-22,2652035
2017-01-23,4771681
2017-01-24,4968617
2017-01-25,5067276
2017-01-26,5125769
2017-01-27,5173453
2017-01-28,4332793
2017-01-29,2672735
2017-01-30,4910227
2017-01-31,5183542
2017-02-01,5308980
2017-02-02,5230945
2017-02-03,5399437
2017-02-04,4222117
2017-02-05,2632123
2017-02-06,2817129
2017-02-07,5039711
2017-02-08,5230276
2017-02-09,5287246
2017-02-10,5250331
2017-02-11,4330041
2017-02-12,2764819
2017-02-13,4997742
2017-02-14,5206701
2017-02-15,5246755
2017-02-16,5316054
2017-02-17,5416549
2017-02-18,4497051
2017-02-19,2874081
2017-02-20,5012832
2017-02-21,5113726
2017-02-22,5212604
2017-02-23,5281881
2017-02-24,5385288
2017-02-25,4274662
2017-02-26,2707293
2017-02-27,4938092
2017-02-28,5149815
2017-03-01,5326475
2017-03-02,5425267
2017-03-03,5489642
2017-03-04,4372632
2017-03-05,2725031
2017-03-06,4973255
2017-03-07,5142366
2017-03-08,5292354
2017-03-09,5217001
2017-03-10,5386208
2017-03-11,4324894
2017-03-12,2709457
2017-03-13,4846105
2017-03-14,5189229
2017-03-15,5249256
2017-03-16,5310438
2017-03-17,5410208
2017-03-18,4516846
2017-03-19,2774111
2017-03-20,2840305
2017-03-21,4865734
2017-03-22,5260688
2017-03-23,5247154
2017-03-24,5351248
2017-03-25,4276615
2017-03-26,2647649
2017-03-27,4953159
2017-03-28,5143727
2017-03-29,5308220
2017-03-30,5326592
2017-03-31,5523772
2017-04-01,4328076
2017-04-02,2643787
2017-04-03,4939166
2017-04-04,5192713
2017-04-05,5325924
2017-04-06,5301163
2017-04-07,5304292
2017-04-08,4299697
2017-04-09,2684170
2017-04-10,4420294
2017-04-11,4487308
2017-04-12,4534775
2017-04-13,3188550
2017-04-14,2141179
2017-04-15,2461065
2017-04-16,2170786
2017-04-17,4579534
2017-04-18,4984576
2017-04-19,5003669
2017-04-20,5161964
2017-04-21,5106318
2017-04-22,4193214
2017-04-23,2731284
2017-04-24,4761616
2017-04-25,5089538
2017-04-26,5163357
2017-04-27,5248184
2017-04-28,5339044
2017-04-29,4262033
2017-04-30,2757122
2017-05-01,2673746
2017-05-02,4860154
2017-05-03,5122095
2017-05-04,5226318
2017-05-05,4804435
2017-05-06,4241036
2017-05-07,2626005
2017-05-08,4932235
2017-05-09,5106366
2017-05-10,4498079
2017-05-11,4894542
2017-05-12,5274614
2017-05-13,4168052
2017-05-14,2618920
2017-05-15,4689817
2017-05-16,5113750
2017-05-17,5268411
2017-05-18,5184101
2017-05-19,5413643
2017-05-20,4303831
2017-05-21,2663232
2017-05-22,4887584
2017-05-23,5031108
2017-05-24,5226348
2017-05-25,5176002
2017-05-26,5278576
2017-05-27,4322442
2017-05-28,2817678
2017-05-29,4751921
2017-05-30,4989790
2017-05-31,5099473
2017-06-01,5159422
2017-06-02,5257689
2017-06-03,4357714
2017-06-04,2666169
2017-06-05,4770821
2017-06-06,5031963
2017-06-07,5098237
2017-06-08,5067911
2017-06-09,5153775
2017-06-10,4330071
2017-06-11,2683711
2017-06-12,4808633
2017-06-13,4973931
2017-06-14,5024470
2017-06-15,5139677
2017-06-16,5227108
2017-06-17,4302659
2017-06-18,2623147
2017-06-19,4724217
2017-06-20,4945234
2017-06-21,4993622
2017-06-22,5066490
2017-06-23,5132965
2017-06-24,4413860
2017-06-25,2800918
2017-06-26,4703406
2017-06-27,4836659
2017-06-28,4953714
2017-06-29,4796080
2017-06-30,4981475
2017-07-01,4215157
2017-07-02,2564781
2017-07-03,4758640
2017-07-04,4847144
2017-07-05,4902659
2017-07-06,4928766
2017-07-07,5063756
2017-07-08,4050947
2017-07-09,2495740
2017-07-10,4658870
2017-07-11,4776561
2017-07-12,4835425
2017-07-13,4962677
2017-07-14,4981285
2017-07-15,4168232
2017-07-16,2634166
2017-07-17,4627968
2017-07-18,4708408
2017-07-19,4872532
2017-07-20,4778976
2017-07-21,4806663
2017-07-22,4013493
2017-07-23,2537245
2017-07-24,4521771
2017-07-25,4595431
2017-07-26,4739901
2017-07-27,4783286
2017-07-28,4865497
2017-07-29,4022215
2017-07-30,2697437
2017-07-31,4638638
2017-08-01,4900919
2017-08-02,5092772
2017-08-03,4952366
2017-08-04,5141733
2017-08-05,4028150
2017-08-06,2692784
2017-08-07,4938623
2017-08-08,5101243
2017-08-09,5132239
2017-08-10,4835281
2017-08-11,5280720
2017-08-12,4202879
2017-08-13,2674723
2017-08-14,5082209
2017-08-15,5313071
2017-08-16,5397489
2017-08-17,5362305
2017-08-18,5321948
2017-08-19,4466013
2017-08-20,2682081
2017-08-21,4960393
2017-08-22,5148400
2017-08-23,5162611
2017-08-24,5150159
2017-08-25,5279292
2017-08-26,4262399
2017-08-27,2649840
2017-08-28,4879579
2017-08-29,5032582
2017-08-30,5045948
2017-08-31,5058656
2017-09-01,5190614
2017-09-02,4340250
2017-09-03,2759687
2017-09-04,4942517
2017-09-05,5163769
2017-09-06,5166188
2017-09-07,5139373
2017-09-08,4754168
2017-09-09,3929659
2017-09-10,2523550
2017-09-11,5056281
2017-09-12,5105240
2017-09-13,5279854
2017-09-14,5273917
2017-09-15,4707844
2017-09-16,2491159
2017-09-17,2434139
2017-09-18,4956999
2017-09-19,3673456
2017-09-20,0
2017-09-21,0
2017-09-22,0
2017-09-23,0
2017-09-24,0
2017-09-25,0
2017-09-26,0
2017-09-27,0
2017-09-28,4615691
2017-09-29,4829031
2017-09-30,3804666
2017-10-01,2483873
2017-10-02,4720340
2017-10-03,5025700
2017-10-04,5011988
2017-10-05,5070257
2017-10-06,5190750
2017-10-07,4157181
2017-10-08,2768600
2017-10-09,4899760
2017-10-10,5060309
2017-10-11,5177567
2017-10-12,5126730
2017-10-13,5323143
2017-10-14,4356219
2017-10-15,2659642
2017-10-16,5019743
2017-10-17,5137205
2017-10-18,5220873
2017-10-19,5224048
2017-10-20,5309576
2017-10-21,4423004
2017-10-22,2790590
2017-10-23,5001336
2017-10-24,5172876
2017-10-25,5256056
2017-10-26,5235579
2017-10-27,5517609
2017-10-28,4727864
2017-10-29,2920818
2017-10-30,5097954
2017-10-31,5250856
2017-11-01,4963256
2017-11-02,3538058
2017-11-03,4928647
2017-11-04,4064113
2017-11-05,2662171
2017-11-06,5142033
2017-11-07,5275919
2017-11-08,5370762
2017-11-09,5351671
2017-11-10,5523359
2017-11-11,4460336
2017-11-12,2799542
2017-11-13,5098066
2017-11-14,5241272
2017-11-15,5378721
2017-11-16,5529215
2017-11-17,5613007
2017-11-18,4661486
2017-11-19,3037600
2017-11-20,2984416
2017-11-21,5129722
2017-11-22,5385807
2017-11-23,5371855
2017-11-24,5425630
2017-11-25,4523218
2017-11-26,2837373
2017-11-27,5102396
2017-11-28,5230341
2017-11-29,5345240
2017-11-30,5369216
2017-12-01,5587354
2017-12-02,4558323
2017-12-03,3018516
2017-12-04,5134767
2017-12-05,5373217
2017-12-06,5363867
2017-12-07,5450412
2017-12-08,5581294
2017-12-09,4571247
2017-12-10,3013058
2017-12-11,5065471
2017-12-12,4675707
2017-12-13,5170415
2017-12-14,5300415
2017-12-15,5424154
2017-12-16,4535922
2017-12-17,3123274
2017-12-18,4829045
2017-12-19,4936328
2017-12-20,5067685
2017-12-21,5023123
2017-12-22,4955208
2017-12-23,4127449
2017-12-24,2220698
2017-12-25,1653879
2017-12-26,3721531
2017-12-27,4181694
2017-12-28,4241134
2017-12-29,4168005
2017-12-30,3532147
2017-12-31,2033577
2018-01-01,1612532
2018-01-02,3766972
2018-01-03,4410280
2018-01-04,4523878
2018-01-05,4753081
2018-01-06,3596088
2018-01-07,2375711
2018-01-08,4713435
2018-01-09,4761522
2018-01-10,4867327
2018-01-11,4936861
2018-01-12,5052947
2018-01-13,4039240
2018-01-14,2495303
2018-01-15,4774519
2018-01-16,4942621
2018-01-17,4997508
2018-01-18,5043541
2018-01-19,5113959
2018-01-20,4071235
2018-01-21,2494474
2018-01-22,4785136
2018-01-23,4941821
2018-01-24,4925598
2018-01-25,4969885
2018-01-26,5248256
2018-01-27,4098296
2018-01-28,2504285
2018-01-29,4795570
2018-01-30,4916780
2018-01-31,5039151
2018-02-01,5000970
2018-02-02,5310864
2018-02-03,4158712
2018-02-04,2581773
2018-02-05,2715613
2018-02-06,5050652
2018-02-07,5252576
2018-02-08,5311706
2018-02-09,5383109
2018-02-10,4324865
2018-02-11,2574892
2018-02-12,5117842
2018-02-13,5326412
2018-02-14,5358884
2018-02-15,5283326
2018-02-16,5396029
2018-02-17,4130046
2018-02-18,2673083
2018-02-19,4876499
2018-02-20,5172330
2018-02-21,5254450
2018-02-22,5281375
2018-02-23,5127237
2018-02-24,4258476
2018-02-25,2787002
2018-02-26,4988677
2018-02-27,5159643
2018-02-28,5211061
2018-03-01,5372323
2018-03-02,5469360
2018-03-03,4303531
2018-03-04,2689886
2018-03-05,5091822
2018-03-06,5224123
2018-03-07,5252182
2018-03-08,5184755
2018-03-09,5342303
2018-03-10,4229591
2018-03-11,2733235
2018-03-12,5003692
2018-03-13,5126420
2018-03-14,5278036
2018-03-15,5278716
2018-03-16,5433048
2018-03-17,4450593
2018-03-18,2732139
2018-03-19,2702201
2018-03-20,5049230
2018-03-21,5171893
2018-03-22,5245101
2018-03-23,5303348
2018-03-24,4254455
2018-03-25,2600051
2018-03-26,4374464
2018-03-27,4518103
2018-03-28,4459763
2018-03-29,3302134
2018-03-30,2195809
2018-03-31,2458766
2018-04-01,2170692
2018-04-02,4666420
2018-04-03,4973383
2018-04-04,5137158
2018-04-05,5158998
2018-04-06,5174017
2018-04-07,4124121
2018-04-08,2648504
2018-04-09,4948372
2018-04-10,5163919
2018-04-11,5134983
2018-04-12,5242809
2018-04-13,5270340
2018-04-14,4353683
2018-04-15,2678280
2018-04-16,5033567
2018-04-17,5196554
2018-04-18,5176912
2018-04-19,5262786
2018-04-20,5376554
2018-04-21,4331650
2018-04-22,2711308
2018-04-23,4944266
2018-04-24,5060601
2018-04-25,5157568
2018-04-26,5158216
2018-04-27,5375786
2018-04-28,4304368
2018-04-29,2693807
2018-04-30,4751036
2018-05-01,2958973
2018-05-02,5071020
2018-05-03,5215245
2018-05-04,5375822
2018-05-05,4116559
2018-05-06,2530313
2018-05-07,4972213
2018-05-08,5028447
2018-05-09,5140426
2018-05-10,4410356
2018-05-11,4983936
2018-05-12,4054818
2018-05-13,2482696
2018-05-14,4988077
2018-05-15,4847004
2018-05-16,5067261
2018-05-17,5147398
2018-05-18,5264622
2018-05-19,4112269
2018-05-20,2621988
2018-05-21,4878097
2018-05-22,5005065
2018-05-23,5065366
2018-05-24,5155078
2018-05-25,5233578
2018-05-26,4158606
2018-05-27,2609980
2018-05-28,4973206
2018-05-29,4924699
2018-05-30,5099680
2018-05-31,5115501
2018-06-01,5254975
2018-06-02,4276040
2018-06-03,2663040
2018-06-04,4944006
2018-06-05,5008345
2018-06-06,5137912
2018-06-07,5132983
2018-06-08,5188745
2018-06-09,4138385
2018-06-10,2590448
2018-06-11,4773056
2018-06-12,4858760
2018-06-13,4839435
2018-06-14,4822482
2018-06-15,4942508
2018-06-16,4144812
2018-06-17,2376077
2018-06-18,4671561
2018-06-19,4802146
2018-06-20,5015896
2018-06-21,4898433
2018-06-22,5047339
2018-06-23,4236225
2018-06-24,2855797
2018-06-25,4664962
2018-06-26,4750555
2018-06-27,4759090
2018-06-28,4875552
2018-06-29,5059213
2018-06-30,3955168
2018-07-01,1719669
2018-07-02,4413120
2018-07-03,4779671
2018-07-04,4889122
2018-07-05,4914545
2018-07-06,4888537
2018-07-07,3899937
2018-07-08,2496336
2018-07-09,4546450
2018-07-10,4657245
2018-07-11,4780760
2018-07-12,4872133
2018-07-13,4963787
2018-07-14,4024372
2018-07-15,2462370
2018-07-16,4599818
2018-07-17,4699824
2018-07-18,4820928
2018-07-19,4718252
2018-07-20,4794734
2018-07-21,4057603
2018-07-22,2597565
2018-07-23,4482923
2018-07-24,4702509
2018-07-25,4780434
2018-07-26,4733878
2018-07-27,4861980
2018-07-28,3980797
2018-07-29,2638517
2018-07-30,4686910
2018-07-31,4869216
2018-08-01,5070302
2018-08-02,4998141
2018-08-03,5084054
2018-08-04,4097322
2018-08-05,2636833
2018-08-06,4999046
2018-08-07,5109519
2018-08-08,5190611
2018-08-09,5196482
2018-08-10,5302783
2018-08-11,4198400
2018-08-12,2556410
2018-08-13,4995865
2018-08-14,5205570
2018-08-15,5322133
2018-08-16,5343581
2018-08-17,5424028
2018-08-18,4255673
2018-08-19,2709589
2018-08-20,4963084
2018-08-21,5073865
2018-08-22,5194845
2018-08-23,5193851
2018-08-24,5343205
2018-08-25,4197994
2018-08-26,2728236
2018-08-27,4948425
2018-08-28,5042224
2018-08-29,5103254
2018-08-30,5192322
2018-08-31,5318947
2018-09-01,4347982
2018-09-02,2713740
2018-09-03,5070396
2018-09-04,5102367
2018-09-05,5080039
2018-09-06,5119847
2018-09-07,5214936
2018-09-08,4254953
2018-09-09,2678369
2018-09-10,5063840
2018-09-11,5125012
2018-09-12,5168322
2018-09-13,5222597
2018-09-14,5310799
2018-09-15,3644979
2018-09-16,2122520
2018-09-17,4888901
2018-09-18,5039212
2018-09-19,5074212
2018-09-20,5195686
2018-09-21,5398089
2018-09-22,4227310
2018-09-23,2676694
2018-09-24,5044891
2018-09-25,5106227
2018-09-26,5169069
2018-09-27,5283448
2018-09-28,5442705
2018-09-29,4331322
2018-09-30,2740373
2018-10-01,5089482
2018-10-02,4953200
2018-10-03,5305300
2018-10-04,5302398
2018-10-05,5437420
2018-10-06,4280621
2018-10-07,2665338
2018-10-08,5051010
2018-10-09,5222005
2018-10-10,5244752
2018-10-11,5334089
2018-10-12,5507703
2018-10-13,4300180
2018-10-14,2783955
2018-10-15,5203896
2018-10-16,5292381
2018-10-17,5305032
2018-10-18,5390270
2018-10-19,5413682
2018-10-20,4468311
2018-10-21,2854321
2018-10-22,5120753
2018-10-23,5263983
2018-10-24,5303151
2018-10-25,5366810
2018-10-26,5606649
2018-10-27,4911484
2018-10-28,3047716
2018-10-29,5135087
2018-10-30,5227731
2018-10-31,5074999
2018-11-01,4540398
2018-11-02,3211596
2018-11-03,3233156
2018-11-04,2471225
2018-11-05,5093912
2018-11-06,5209865
2018-11-07,5315432
2018-11-08,5424739
2018-11-09,5485774
2018-11-10,4397863
2018-11-11,2889576
2018-11-12,5127956
2018-11-13,5161917
2018-11-14,4881539
2018-11-15,5243291
2018-11-16,5517078
2018-11-17,4577809
2018-11-18,2909636
2018-11-19,3062428
2018-11-20,5068834
2018-11-21,5330700
2018-11-22,5307466
2018-11-23,5479224
2018-11-24,4463398
2018-11-25,2834637
2018-11-26,5032107
2018-11-27,4807818
2018-11-28,5401827
2018-11-29,5343803
2018-11-30,5607531
2018-12-01,3660318
2018-12-02,2852630
2018-12-03,5209672
2018-12-04,5288776
2018-12-05,5371969
2018-12-06,5383834
2018-12-07,5467027
2018-12-08,4492885
2018-12-09,2982334
2018-12-10,5088680
2018-12-11,5278736
2018-12-12,4867500
2018-12-13,5204125
2018-12-14,5321908
2018-12-15,4415267
2018-12-16,3075605
2018-12-17,4901584
2018-12-18,4977340
2018-12-19,5069494
2018-12-20,5041810
2018-12-21,5074610
2018-12-22,4254279
2018-12-23,2990980
2018-12-24,3137769
2018-12-25,1711740
2018-12-26,3830074
2018-12-27,4158475
2018-12-28,4276006
2018-12-29,3640984
2018-12-30,2393780
2018-12-31,2829313
2019-01-01,1614002
2019-01-02,5104099
2019-01-03,5293641
2019-01-04,4792793
2019-01-05,2993527
2019-01-06,3985313
2019-01-07,4572182
2019-01-08,4836282
2019-01-09,2592424
2019-01-10,5147121
2019-01-11,4851561
2019-01-12,2956007
2019-01-13,2561080
2019-01-14,4796070
2019-01-15,4904612
2019-01-16,5024005
2019-01-17,4929995
2019-01-18,4964961
2019-01-19,4001667
2019-01-20,2495028
2019-01-21,4753835
2019-01-22,4880237
2019-01-23,4857762
2019-01-24,4924045
2019-01-25,5057628
2019-01-26,3957965
2019-01-27,2550663
2019-01-28,4790746
2019-01-29,4881328
2019-01-30,4935770
2019-01-31,5033730
2019-02-01,3786916
2019-02-02,3853443
2019-02-03,4017161
2019-02-04,4926852
2019-02-05,4808272
2019-02-06,2526114
2019-02-07,4644673
2019-02-08,4910973
2019-02-09,4914846
2019-02-10,4901585
2019-02-11,3442133
2019-02-12,4996603
2019-02-13,5017743
2019-02-14,5144569
2019-02-15,5112757
2019-02-16,3998637
2019-02-17,2454495
2019-02-18,4800520
2019-02-19,4915335
2019-02-20,4960019
2019-02-21,4968413
2019-02-22,5082334
2019-02-23,4077692
2019-02-24,2576472
2019-02-25,4763178
2019-02-26,4896436
2019-02-27,5052886
2019-02-28,5017249
2019-03-01,4107719
2019-03-02,2346262
2019-03-03,2487764
2019-03-04,5047010
2019-03-05,5014772
2019-03-06,4726560
2019-03-07,4598364
2019-03-08,4051952
2019-03-09,5116401
2019-03-10,5121891
2019-03-11,2491327
2019-03-12,5211022
2019-03-13,4964527
2019-03-14,5032370
2019-03-15,5180397
2019-03-16,4043552
2019-03-17,2506583
2019-03-18,2564070
2019-03-19,4837852
2019-03-20,4940691
2019-03-21,5040916
2019-03-22,5030889
2019-03-23,3986970
2019-03-24,2519948
2019-03-25,4804975
2019-03-26,4928267
2019-03-27,4913499
2019-03-28,5035012
2019-03-29,5187064
2019-03-30,3969865
2019-03-31,2609082
2019-04-01,4389604
2019-04-02,2543607
2019-04-03,4743173
2019-04-04,5039771
2019-04-05,3867252
2019-04-06,4779566
2019-04-07,4746859
2019-04-08,2629399
2019-04-09,5027389
2019-04-10,5302717
2019-04-11,4899808
2019-04-12,5221926
2019-04-13,3972449
2019-04-14,2574404
2019-04-15,4404693
2019-04-16,4392218
2019-04-17,4458909
2019-04-18,3024094
2019-04-19,2032430
2019-04-20,2262085
2019-04-21,2115865
2019-04-22,4340037
2019-04-23,4510533
2019-04-24,4697807
2019-04-25,4639783
2019-04-26,4798687
2019-04-27,3770601
2019-04-28,2540625
2019-04-29,4700461
2019-04-30,4881402
2019-05-01,3883253
2019-05-02,4810695
2019-05-03,4958955
2019-05-04,5207671
2019-05-05,2471729
2019-05-06,4871563
2019-05-07,4764928
2019-05-08,4745293
2019-05-09,5139982
2019-05-10,4150993
2019-05-11,5114746
2019-05-12,5228767
2019-05-13,4686445
2019-05-14,4775737
2019-05-15,4744373
2019-05-16,4507500
2019-05-17,4583921
2019-05-18,3777434
2019-05-19,2421447
2019-05-20,4750226
2019-05-21,4882427
2019-05-22,4883752
2019-05-23,4912790
2019-05-24,5020192
2019-05-25,4051393
2019-05-26,2602557
2019-05-27,4644354
2019-05-28,4841609
2019-05-29,4863903
2019-05-30,4949386
2019-05-31,5110754
2019-06-01,2329752
2019-06-02,4972492
2019-06-03,4964053
2019-06-04,4078647
2019-06-05,4694348
2019-06-06,4910149
2019-06-07,3816772
2019-06-08,4922482
2019-06-09,5227471
2019-06-10,2526359
2019-06-11,5233189
2019-06-12,5329653
2019-06-13,4894133
2019-06-14,4876363
2019-06-15,4089393
2019-06-16,2482770
2019-06-17,4582686
2019-06-18,4693522
2019-06-19,4777798
2019-06-20,4813291
2019-06-21,4907650
2019-06-22,3936202
2019-06-23,2627097
2019-06-24,4436642
2019-06-25,4621412
2019-06-26,4685494
2019-06-27,4766862
2019-06-28,4910338
2019-06-29,4188493
2019-06-30,2613948
2019-07-01,4509028
2019-07-02,5038744
2019-07-03,5042307
2019-07-04,2473791
2019-07-05,4946759
2019-07-06,4898638
2019-07-07,2489000
2019-07-08,4951575
2019-07-09,4094755
2019-07-10,4888494
2019-07-11,5192102
2019-07-12,4355323
2019-07-13,3779677
2019-07-14,2409027
2019-07-15,4496949
2019-07-16,4508634
2019-07-17,4599991
2019-07-18,4591691
2019-07-19,4649069
2019-07-20,3808742
2019-07-21,2579476
2019-07-22,4349624
2019-07-23,4452043
2019-07-24,4528958
2019-07-25,4551421
2019-07-26,4536943
2019-07-27,3749803
2019-07-28,2632402
2019-07-29,4458203
2019-07-30,4679092
2019-07-31,4762867
2019-08-01,4594984
2019-08-02,5020994
2019-08-03,4996291
2019-08-04,4804305
2019-08-05,4937410
2019-08-06,4031579
2019-08-07,4329858
2019-08-08,5055085
2019-08-09,2640831
2019-08-10,5015918
2019-08-11,5324632
2019-08-12,2964656
2019-08-13,5011997
2019-08-14,5063241
2019-08-15,5192760
2019-08-16,5355854
2019-08-17,4082163
2019-08-18,2603600
2019-08-19,4877609
2019-08-20,5086280
2019-08-21,5104236
2019-08-22,5073081
2019-08-23,5243026
2019-08-24,4098456
2019-08-25,2742439
2019-08-26,4766657
2019-08-27,4938970
2019-08-28,5030332
2019-08-29,5123967
2019-08-30,5228732
2019-08-31,4132234
2019-09-01,4778862
2019-09-02,3897526
2019-09-03,3899628
2019-09-04,4912776
2019-09-05,4976356
2019-09-06,2597397
2019-09-07,4558079
2019-09-08,5125621
2019-09-09,4865312
2019-09-10,5089842
2019-09-11,4249976
2019-09-12,4901660
2019-09-13,5256498
2019-09-14,3908833
2019-09-15,2381093
2019-09-16,2033985
2019-09-17,4746151
2019-09-18,5096880
2019-09-19,5108562
2019-09-20,5218346
2019-09-21,4051060
2019-09-22,2609222
2019-09-23,4903905
2019-09-24,5006285
2019-09-25,5121484
2019-09-26,5047951
2019-09-27,5274063
2019-09-28,4040314
2019-09-29,2414425
2019-09-30,4749030
2019-10-01,4888115
2019-10-02,2483144
2019-10-03,2491869
2019-10-04,5006140
2019-10-05,4233203
2019-10-06,4687590
2019-10-07,4641477
2019-10-08,3982253
2019-10-09,4989831
2019-10-10,5144264
2019-10-11,2682967
2019-10-12,5181334
2019-10-13,2614892
2019-10-14,4978403
2019-10-15,5141136
2019-10-16,5156926
2019-10-17,4989718
2019-10-18,5223813
2019-10-19,4372784
2019-10-20,2717507
2019-10-21,4966652
2019-10-22,5022908
2019-10-23,5061046
2019-10-24,5194235
2019-10-25,5320389
2019-10-26,4344869
2019-10-27,3276626
2019-10-28,5036738
2019-10-29,5129145
2019-10-30,5244057
2019-10-31,5159958
2019-11-01,5033346
2019-11-02,4829214
2019-11-03,4709176
2019-11-04,5033632
2019-11-05,3517318
2019-11-06,4736071
2019-11-07,4611053
2019-11-08,2538184
2019-11-09,5102129
2019-11-10,5320391
2019-11-11,4966444
2019-11-12,5279783
2019-11-13,5170327
2019-11-14,5264952
2019-11-15,5554588
2019-11-16,4362101
2019-11-17,2943053
2019-11-18,2909256
2019-11-19,4982515
2019-11-20,5266197
2019-11-21,5241606
2019-11-22,5343277
2019-11-23,4335169
2019-11-24,2767870
2019-11-25,4934868
2019-11-26,5141873
2019-11-27,5252151
2019-11-28,5234275
2019-11-29,5325239
2019-11-30,4388180
2019-12-01,4097841
2019-12-02,4950354
2019-12-03,4910324
2019-12-04,5233273
2019-12-05,2465994
2019-12-06,4871296
2019-12-07,4677062
2019-12-08,4868376
2019-12-09,5148482
2019-12-10,4144075
2019-12-11,5132236
2019-12-12,4800944
2019-12-13,5114781
2019-12-14,4307992
2019-12-15,2986680
2019-12-16,4808839
2019-12-17,4889348
2019-12-18,4907044
2019-12-19,4868354
2019-12-20,5031146
2019-12-21,4168694
2019-12-22,2980216
2019-12-23,4441816
2019-12-24,3276939
2019-12-25,1656756
2019-12-26,3666355
2019-12-27,4044423
2019-12-28,3539501
2019-12-29,2528293
2019-12-30,3791737
2019-12-31,2983106
2020-01-01,1599382
2020-01-02,3627561
2020-01-03,4133833
2020-01-04,3595068
2020-01-05,2716600
2020-01-06,4113979
2020-01-07,4436998
2020-01-08,4568007
2020-01-09,4628741
2020-01-10,4729824
2020-01-11,3772735
2020-01-12,2425784
2020-01-13,4617870
2020-01-14,4756006
2020-01-15,4900615
2020-01-16,4851715
2020-01-17,4973867
2020-01-18,3911995
2020-01-19,2465660
2020-01-20,4629041
2020-01-21,4839148
2020-01-22,4921316
2020-01-23,4947822
2020-01-24,5058567
2020-01-25,3956633
2020-01-26,2547898
2020-01-27,4773526
2020-01-28,4965338
2020-01-29,4938470
2020-01-30,5034318
2020-01-31,5270656
2020-02-01,4018115
2020-02-02,2358227
2020-02-03,2591933
2020-02-04,4860480
2020-02-05,4971093
2020-02-06,5079975
2020-02-07,5144190
2020-02-08,4010834
2020-02-09,2515752
2020-02-10,4849494
2020-02-11,5071545
2020-02-12,5067175
2020-02-13,5175881
2020-02-14,5348097
2020-02-15,4106343
2020-02-16,2553395
2020-02-17,4862688
2020-02-18,4981705
2020-02-19,5097322
2020-02-20,5101078
2020-02-21,5214055
2020-02-22,4153337
2020-02-23,2674125
2020-02-24,4880398
2020-02-25,5006308
2020-02-26,4989547
2020-02-27,5053090
2020-02-28,5290142
2020-02-29,4042773
2020-03-01,2582410
2020-03-02,4822515
2020-03-03,5028136
2020-03-04,5041406
2020-03-05,4990490
2020-03-06,5189009
2020-03-07,4022412
2020-03-08,2595690
2020-03-09,3473236
2020-03-10,4857391
2020-03-11,4873305
2020-03-12,4920400
2020-03-13,5104406
2020-03-14,3806940
2020-03-15,2301606
2020-03-16,2289198
2020-03-17,4193510
2020-03-18,4117112
2020-03-19,3856191
2020-03-20,3722937
2020-03-21,2745403
2020-03-22,1586493
2020-03-23,2914399
2020-03-24,2767927
2020-03-25,2635653
2020-03-26,2597940
2020-03-27,2576172
2020-03-28,2126603
2020-03-29,1214497
2020-03-30,2289438
2020-03-31,2289074
2020-04-01,2148767
2020-04-02,1983207
2020-04-03,1956899
2020-04-04,1539894
2020-04-05,915409
2020-04-06,1612978
2020-04-07,1551083
2020-04-08,1579248
2020-04-09,1152302
2020-04-10,848183
2020-04-11,928361
2020-04-12,706818
2020-04-13,1557470
2020-04-14,1539392
2020-04-15,1606960
2020-04-16,1548870
2020-04-17,1559248
2020-04-18,1264838
2020-04-19,802190
2020-04-20,1540357
2020-04-21,1468841
2020-04-22,1466916
2020-04-23,1309362
2020-04-24,1365136
2020-04-25,1125555
2020-04-26,660693
2020-04-27,1325922
2020-04-28,1330261
2020-04-29,1354098
2020-04-30,1390199
2020-05-01,1016235
2020-05-02,1029278
2020-05-03,668466
2020-05-04,1321476
2020-05-05,1238318
2020-05-06,1261606
2020-05-07,1224505
2020-05-08,1284881
2020-05-09,979195
2020-05-10,598363
2020-05-11,1230840
2020-05-12,1226009
2020-05-13,1250046
2020-05-14,1263840
2020-05-15,1354031
2020-05-16,1094305
2020-05-17,683028
2020-05-18,1323503
2020-05-19,1308455
2020-05-20,1317609
2020-05-21,1303481
2020-05-22,1337168
2020-05-23,1130372
2020-05-24,690366
2020-05-25,1363222
2020-05-26,1323978
2020-05-27,1348810
2020-05-28,1354546
2020-05-29,1426477
2020-05-30,1197882
2020-05-31,749478
2020-06-01,1540319
2020-06-02,1482360
2020-06-03,1501565
2020-06-04,1481271
2020-06-05,1540376
2020-06-06,1268537
2020-06-07,763270
2020-06-08,1539577
